name,useful_num,funny_num,games_owned,recommended,hours_played,review_date,text
Garry's Mod,6,0,91,1,"1,712.6",2017/2/23,"張貼於：2017 年 2 月 23 日
文長注意!!
Garry's Mod (蓋瑞模組)
蓋瑞模組是一款自由度非常高的一款沙盒遊戲
在這遊戲中，你能創造無限的可能
蓋瑞模組 的工作坊非常的多樣化
例如: 地圖、模型、模式、槍、跑車、人物 等等的還有非常多
模式非常非常的多!
在單人遊戲中你就是上帝，你想創造什麼都行。
在這遊戲中你能製作出任何的影片和照片。
想讓角色擺出什麼 姿勢 自己可以設定


想玩射擊遊戲，GMOD也有！
想玩躲貓貓、鬼抓人，GMOD也有！
想玩殭屍生存，GMOD也有!!!

你想得到的、想不到的，Garry's mod都有。

在玩GMOD中
你會發現很多與其他遊戲相同的人物、武器或地圖。因為GMOD只是模組遊戲，必須依賴這些遊戲的模型與材質。
像是TF2以及CS:S等等的

本人在這裡推薦一些好玩的模式介紹給大家

No.1 Prop Hunt
Prop Hunt是躲貓貓模式也是新手最愛玩的模式
在遊戲中 分為兩大隊伍 分別是 物件 和 人
物件的獲勝方法是躲起來躲到時間結束為止 如果物件還有人活著就贏了
人的獲勝方法是把 物件 都殺死
物件案F3可以發出 嘲諷聲音
在這個模式當中 物件是不能固定的。

No.2 Zombie Survival 殭屍生存
Zombie Survival是一款殭屍生存的模式
他並不是單調的殺殭屍，也並不是單調的躲起來殺殭屍
在這模式當中 剛開場 會有免費的點數 讓你購買 生存道具
剛開場 如果你買了槌子和釘子，可以建造 建築物來抵擋殭屍的進攻
也可以買槍 殺殭屍，剛開始免費的點數用玩了該如何繼續獲得點數呢?
殺殭屍會獲得點數，點數可以到商店購買武器、槌子、醫療包、子彈等等的
商店是剛開場可以購買的東西，也有補給箱，補給箱是每五分鐘可以補子彈
這款模式 多人玩會非常的刺激，多人玩就得團隊合作
團結力量大，這樣才能贏。
推薦玩這個伺服器
[CN]星緣天空 Zombie Survival

No.3 Trouble in Terrorist Town(簡稱TTT叛徒模式)
TTT是一個尋找叛徒的遊戲
在遊戲中 會有三大職業 分別是 平民、警探、叛徒
在遊戲中你不能亂殺人，除非你是叛徒
玩法大概是平民、警探要找出叛徒 並且殺死他
遊戲中人越多 叛徒會更多 這也代表平民更多 所以打完一場大概要三到四分鐘
叛徒可以購買特殊武器、道具等等的
警探可以購買尋找叛徒和殺叛徒的武器道具等等的
平民可以協助警探找出兇手 無任何特殊武器和道具
No.4 SCP 實驗室
SCP是一款恐怖遊戲改編來的模式
SCP類似是殺手 SCP有很多代號 每個代號 角色都不同 也有特殊技能
SCP要想辦法殺死所有人和逃出實驗室
D級人員 D級人員是要想辦法 逃出實驗室以及逃離警察和SCP的角色
研究員 研究員是 警察 要尋找的目標 並且要帶研究員逃離 研究員必須要小心 D級人員以及SCP
警察 警察是 特種部隊 必須想辦法 幫研究員 逃出實驗室 並且殺死SCP不讓SCP逃離
獲勝方法 就是 SCP殺死所有人 或是 SCP和D級人員全被殺死
推薦伺服器: [CN]星緣天空
No.5 死亡跑酷 Death run
死亡跑酷 分為兩個隊伍 一個是死神 一個是人
死神必須把所有人害死 才能獲勝
人 必須 跑完關卡 殺死 死神 就贏了
No.6 Bunny Hop 兔子跳
Bunny Hop 是類似連跳模式
可以一直連跳加快速度，挑戰極限挑戰排行榜。
必須一直跳 格子 連跳
No.7 電影院 Cinema
Cinema是一款多人一起看電影看影片的模式
在遊戲中會支援以下網站
YouTube, Vimeo, Justin.TV, Twitch.TV, Blip等網站
注意:一定要有裝Adobe Flash Player才能正常播放觀看
如果無法觀看請務必安裝或升級版本
電影院模式分兩種影院

-公眾影院-
全部人皆可提名影片
全部人皆可投票

-私人影院 -
第一個提名影片的人將成為影院主人
影院主人可以鎖定住列使他人不可提名影片
影院主人還可以更改該影院之名稱

希望大家能一起來玩這款遊戲，這款遊戲充滿無限想像。

2017/7/14 重新評論第二次

2017/7/8 破 1000小時時數"
Garry's Mod,7,1,242,1,28.2,2014/6/21,"張貼於：2014 年 6 月 21 日
沒有結局和故事，就是由自己創作，

可以自己建立飛機，建立任何你想組裝的東西，或加上引擎，

蠻不錯的，有許多伺服器可以直接加入多人連線遊玩。"
Garry's Mod,7,17,1,1,138.0,2016/6/24,"張貼於：2016 年 6 月 24 日
剛買就降價好桑心喔"
Garry's Mod,11,0,18,1,"1,771.2",2014/10/11,"張貼於：2014 年 10 月 11 日
我覺得這款遊戲是最棒遊戲！！！！！！！"
Garry's Mod,6,2,94,1,78.5,2017/12/29,"張貼於：2017 年 12 月 29 日
有一群陪你玩的朋友的話，這是一款很讚的遊戲"
Garry's Mod,5,0,301,1,234.7,2014/6/24,"張貼於：2014 年 6 月 24 日
好玩 可以去找各式各樣的花樣來玩，光是恐怖和搞笑，捉迷藏或終極戰士，裡面都有得玩
相當推薦！！！"
Garry's Mod,6,3,27,1,90.2,2015/6/15,"張貼於：2015 年 6 月 15 日
好玩"
Garry's Mod,6,0,235,1,299.5,2014/1/20,"張貼於：2014 年 1 月 20 日
太好玩了而且又可以蓋很多東西~"
Garry's Mod,5,1,196,1,"3,123.2",2014/9/3,"張貼於：2014 年 9 月 3 日
Gmod是一個好玩的遊戲可以飛可以穿牆可以坐車可以拿槍最棒的是模式跟模組很多"
Garry's Mod,6,0,106,1,307.7,2014/6/24,"張貼於：2014 年 6 月 24 日
這是一款既歡樂又能紓解壓力的遊戲!~"
Garry's Mod,5,0,257,1,615.7,2014/8/17,"張貼於：2014 年 8 月 17 日
Garry's Mod[蓋瑞模組]
畫面:中上[這是2006年的遊戲]
耐玩性:超級無敵高
分數4.5/5
優點:多人遊戲.模式多.物件多.超歡樂.沙盒類遊戲.工作坊系統
缺點:沒有遊戲模組會破圖"
Garry's Mod,7,0,155,1,45.4,9/6,"張貼於：9 月 6 日
免費獲得的產品

.."
Garry's Mod,6,1,60,1,64.2,2018/11/22,"張貼於：2018 年 11 月 22 日
一大堆鬼東西可以玩"
Garry's Mod,5,1,54,1,46.4,7/24,"張貼於：7 月 24 日
非常有趣ㄉㄧㄍ遊戲
超級喜歡 儘管我不是很瞭怎麼玩
想要ㄆ友一起玩
加我好友plz"
Garry's Mod,11,0,915,1,15.3,2013/9/2,"張貼於：2013 年 9 月 2 日
著名的GMOD，一起來創造新世界..."
Garry's Mod,5,0,42,1,11.0,2017/11/25,"張貼於：2017 年 11 月 25 日
跟朋友一起玩MOD不錯的
play mod with friend is best"
Garry's Mod,6,1,53,1,758.8,2017/7/21,"張貼於：2017 年 7 月 21 日
還不錯 不過內部還是有一些沒中文"
Garry's Mod,7,1,67,1,25.1,2017/7/2,"張貼於：2017 年 7 月 2 日
有朋友才好玩"
Garry's Mod,5,1,165,1,381.3,2018/1/3,"張貼於：2018 年 1 月 3 日
Good Game! 好好玩!"
Garry's Mod,5,4,22,1,140.5,2015/2/5,"張貼於：2015 年 2 月 5 日
Garry's Mod 真的是一款很好玩的遊戲 有各種插件可以下載 還有很多伺服器可以加入 與很多人一起遊玩 這是我覺得不錯的一款遊戲!"
Garry's Mod,4,1,131,1,86.2,2014/11/1,"張貼於：2014 年 11 月 1 日
自己單人可以玩沙盒
多人連線可以玩躲貓貓、殺手等模式
無論如何
跟朋友一起玩的感覺才是最棒的"
Garry's Mod,6,0,159,1,5.8,6/29,"張貼於：6 月 29 日
Hide and seek <3"
Garry's Mod,5,0,415,1,80.4,2014/7/1,"張貼於：2014 年 7 月 1 日
+ 準備好你的想像力吧！
+ 眾多資源，遊戲永遠都是新的

~ 剛開始可能要花點時間熟悉操作

推薦程度：9／10"
Garry's Mod,5,0,22,1,63.3,2016/8/11,"張貼於：2016 年 8 月 11 日
good"
Garry's Mod,6,3,282,1,4.7,2016/7/8,"張貼於：2016 年 7 月 8 日
沒朋友QQ"
Garry's Mod,5,1,164,1,55.5,2017/9/18,"張貼於：2017 年 9 月 18 日
Gay's Mod 是一款能跟基友增进感情，欢度时光的好游戏！"
Garry's Mod,5,3,96,1,31.0,2015/4/15,"張貼於：2015 年 4 月 15 日
You can do anything you want in this game."
Garry's Mod,5,0,57,1,"1,090.1",2017/1/31,"張貼於：2017 年 1 月 31 日
這遊戲超讚的~~~
讓我感覺到熊熊怒火在我身體燃燒~~"
Garry's Mod,5,1,42,1,183.2,2017/4/21,"張貼於：2017 年 4 月 21 日
nice game"
Garry's Mod,5,1,5,1,35.1,2017/3/27,"張貼於：2017 年 3 月 27 日
這遊戲的Sanbox模式蠻好玩的讓玩家充滿想像力去創造 好遊戲"
Garry's Mod,4,0,36,1,"1,013.0",2016/10/8,"張貼於：2016 年 10 月 8 日
good好玩好玩好玩好玩好玩好玩好玩好玩好玩"
Garry's Mod,6,1,7,1,47.6,2018/3/15,"張貼於：2018 年 3 月 15 日
快來玩Garry's Mod好玩又可以創作自己的圖和搞笑圖影片"
Garry's Mod,5,0,39,1,7.1,7/3,"張貼於：7 月 3 日
好玩~"
Garry's Mod,5,0,254,1,"1,925.3",8/25,"張貼於：8 月 25 日
交朋友的好遊戲
可惜沒剩多少人在玩了"
Garry's Mod,6,1,17,1,116.7,2018/3/21,"張貼於：2018 年 3 月 21 日
既然想玩一款valve創立的遊戲並且是大眾知道的遊戲，我可以推薦這款遊戲
真的蠻好的，是結合多模式且可以少考慮fps關係的(除非電腦不好或其它原因)
沙盒
躲貓貓
死亡跑酷
TTT
還有更多的
經典的沙盒模式的東西都由自己創造，各種類型都有
想像力遊戲
創造出你/妳獨一無二的物件
同時garrymod也支持社群工作坊
可以去用其他人創造出的東西(需重開遊戲)
我的遊戲介紹就到這了"
Garry's Mod,7,3,"1,392",1,6.3,2018/4/2,"張貼於：2018 年 4 月 2 日
如果你沒有朋友，那最好遠離這款遊戲。
這是一款無俚頭沒有甚麼邏輯嘗試的遊戲，如果你很在意這些還請當作沒看到，出去右轉謝謝"
Garry's Mod,6,1,48,1,81.2,2017/3/21,"張貼於：2017 年 3 月 21 日
我這台破筆電唯一玩起來 幾乎不會卡的FPS只剩Gmod了 非常推薦電腦性能不夠好的朋友
現在server越來越少 但對我來說一點都不過時 只是玩家都被新遊戲搶去了 非常希望有多一點台灣朋友一起玩"
Garry's Mod,3,1,488,1,634.1,2013/12/3,"張貼於：2013 年 12 月 3 日
你永遠不嫌無聊的遊戲 沒有固定的劇情和內容 只有一大堆可以玩的模組 唯一的問題大概就是你需要朋友或者是良好的社交能力"
Garry's Mod,4,2,71,1,"2,591.3",2018/1/1,"張貼於：2018 年 1 月 1 日
best game ever!!!"
Garry's Mod,3,0,42,1,26.1,2018/6/30,"張貼於：2018 年 6 月 30 日
超ㄎㄧㄤ的遊戲可以怎麼玩就怎麼玩"
Garry's Mod,3,0,257,1,157.8,2017/11/27,"張貼於：2017 年 11 月 27 日
經典的沙盒遊戲，可以玩還能拍電影。"
Garry's Mod,3,3,70,1,27.2,2017/9/16,"張貼於：2017 年 9 月 16 日
免費獲得的產品

你甚麼都不用想 你唯一要做是用場景、物件以及工具 在這你所在地圖 盡情玩樂
當然不只有沙盒模式 還有更多模式 你可以在社群工作坊找到
永遠玩不完

但簡單來說
沒朋友=無聊 有朋友=超有趣"
Garry's Mod,4,0,79,1,"2,851.7",2017/8/18,"張貼於：2017 年 8 月 18 日
Отличная игра - песочница! Можно делать всё и сразу, а также огромное кол-во дополнений от игроков."
Garry's Mod,3,0,668,1,11.1,2016/11/29,"張貼於：2016 年 11 月 29 日
很豐富的遊戲"
Garry's Mod,5,0,637,1,"1,032.4",2013/12/4,"張貼於：2013 年 12 月 4 日
Garry's Mod 蓋瑞模組

創作，源自於您的結晶。
請自由發揮。"
Garry's Mod,4,1,57,1,444.7,2014/12/27,"張貼於：2014 年 12 月 27 日
Many of you may play this game just for the joy of creation or for shooting/stabbing NPCs all day, it doesn't matter. If you're reading this, buy it now!"
Garry's Mod,4,0,172,1,107.2,2016/1/17,"張貼於：2016 年 1 月 17 日
基佬的模組#滑稽
這遊戲除了畫面渣之外，就TM是一款神作！
這遊戲模式多的要命！1000+個模式！
強大的WorkShop，只有你想不到！沒有你找不到！
這款遊戲雖然是靠MOD支撐起來！但是他存在的價值卻十分有意義！
你沒有看錯！至於36RMB！一款白菜價的遊戲卻可以抵過很多大作！
除了畫面比較落後意外毫無缺點！"
Garry's Mod,4,1,8,1,20.0,7/19,"張貼於：7 月 19 日
免費獲得的產品

好玩 如果是免費 超棒"
Garry's Mod,6,0,48,1,31.5,2014/2/21,"張貼於：2014 年 2 月 21 日
ryba"
Garry's Mod,4,1,6,1,40.5,2016/8/13,"張貼於：2016 年 8 月 13 日
搞笑好玩"
Garry's Mod,4,1,31,1,9.2,2016/7/2,"張貼於：2016 年 7 月 2 日
Nice game!I can play this game with me friends^~^!"
Garry's Mod,6,3,128,1,13.2,2016/2/19,"張貼於：2016 年 2 月 19 日
nice"
Garry's Mod,3,0,24,1,183.0,2018/8/16,"張貼於：2018 年 8 月 16 日
很難想像一個2006年出的遊戲能這樣多好評:p"
Garry's Mod,7,1,23,1,206.0,2017/5/6,"張貼於：2017 年 5 月 6 日
跟平友一起同樂"
Garry's Mod,5,0,478,1,594.1,2014/8/19,"張貼於：2014 年 8 月 19 日
這款遊戲最大特點就是自由度非常高,無論你想作圖,做一場NPC大戰,做台機器,和基友創作千奇百怪的東西,還是在不同模式的伺服器與其他人歡樂地遊玩,garry's mod一一可以做到,没入正的趕快入正,享受garry's mod所带来的歡樂吧!"
Garry's Mod,4,1,27,1,145.8,2016/12/19,"張貼於：2016 年 12 月 19 日
很殺時間的遊戲
你的腦中有什麼怪點子
在這裡你都可以實現"
Garry's Mod,4,1,36,1,"1,869.8",2017/1/17,"張貼於：2017 年 1 月 17 日
Valve 必玩的經典之一!!!!!"
Garry's Mod,3,0,19,1,"1,394.9",2015/4/15,"張貼於：2015 年 4 月 15 日
果然真是一個非常自由自在的遊戲，相信無論是什麼人都一定會喜歡去玩，自由度果然好高＞＜"
Garry's Mod,2,0,10,1,113.3,2017/8/3,"張貼於：2017 年 8 月 3 日
好玩!"
Garry's Mod,4,0,21,1,38.9,2018/1/16,"張貼於：2018 年 1 月 16 日
不錯遊戲可裝模組還可個模式比如躲貓貓 殭屍等等
推薦玩"
Garry's Mod,4,2,11,1,684.4,2016/5/4,"張貼於：2016 年 5 月 4 日
我覺得這款遊戲超好玩的，是一款非買不可的遊戲."
Garry's Mod,2,0,110,1,74.8,2017/9/15,"張貼於：2017 年 9 月 15 日
."
Garry's Mod,3,2,29,-1,3.7,2018/11/4,"張貼於：2018 年 11 月 4 日
邊緣人感到十分不滿"
Garry's Mod,3,3,227,1,1.6,2017/7/6,"張貼於：2017 年 7 月 6 日
一款沙盒取向的老遊戲，與好友遊玩樂趣無窮，邊緣人勿買。"
Garry's Mod,2,2,70,1,"1,231.7",2013/4/14,"張貼於：2013 年 4 月 14 日
Good fun :D"
Garry's Mod,5,0,"10,957",1,8.9,2013/12/1,"張貼於：2013 年 12 月 1 日
一款神奇的遊戲！

脑洞再大，GMOD都能实现2333"
Garry's Mod,2,0,232,1,315.0,2014/11/29,"張貼於：2014 年 11 月 29 日
超讚"
Garry's Mod,3,0,12,1,186.8,2014/6/22,"張貼於：2014 年 6 月 22 日
非常好玩"
Garry's Mod,2,4,10,1,161.0,12/8,"張貼於：12 月 8 日
AAAAAAAAA巨鎚瑞斯開墮"
Garry's Mod,2,0,76,1,"2,944.5",12/2,"張貼於：12 月 2 日
好玩又自由 有多種模式可以選 能力夠還可以自己開發模組下去玩"
Garry's Mod,2,0,16,1,251.8,5/11,"張貼於：5 月 11 日
Good"
Garry's Mod,2,1,41,1,17.0,4/21,"張貼於：4 月 21 日
我只能送一個字
|
|
|
|
|
|
|
|
|
|
|
|
|
|
|
|
|
『
讚
』
！"
Garry's Mod,3,1,63,1,"9,795.6",2018/12/29,"張貼於：2018 年 12 月 29 日
i love thise game iv been playing for five years i just love thise game so much i love evere thing about this game
if fun to play wehen your bord but i dont like that people ccan make in apropreit stuf becaus im 8 and ya"
Garry's Mod,2,0,88,1,"2,650.5",2018/12/24,"張貼於：2018 年 12 月 24 日
Отличная игры что бы отдохнуть"
Garry's Mod,2,0,14,1,8.2,2018/12/3,"張貼於：2018 年 12 月 3 日
我玩了一個小時就知道有多好玩。"
Garry's Mod,2,0,38,1,43.9,2018/11/27,"張貼於：2018 年 11 月 27 日
GET THIS GAME OPEN AND YOU GET YOURSELF HELL LOTS OF FUN! Thats pretty much what i can say about gmod, not bcuz of the game itself, its bcuz you cannnot describe how fun this is."
Garry's Mod,2,0,143,1,56.2,2018/11/25,"張貼於：2018 年 11 月 25 日
有朋友一齊玩超正"
Garry's Mod,3,0,76,1,58.1,2018/11/22,"張貼於：2018 年 11 月 22 日
Garry's Mod(台灣翻譯:蓋瑞模組)是一款以Source引擎和Half-Life 2合在一起的一個模組向的遊戲
既然都說到模組了,那當然一定要有朋友才能有更多樂趣啦!
像是最熱門的一些模式(誰是殺手,物件捉迷藏,人鬼捉迷藏,猜猜我是誰)跟朋友一起玩都可以從中得到樂趣
擁有百萬工作坊創作的遊戲只賣你278NT(有時特價),已經非常的佛心了
相信我,買下去你絕對不會後悔!"
Garry's Mod,2,0,12,1,"1,417.1",2018/11/7,"張貼於：2018 年 11 月 7 日
Great Sandbox Game"
Garry's Mod,2,0,24,1,265.3,2018/6/30,"張貼於：2018 年 6 月 30 日
Игра отличная.В ней можно ВСЁ и строить и ломать и стрелять и танцевать короче всё.Игра супер советую"
Garry's Mod,2,1,8,1,102.4,2018/3/26,"張貼於：2018 年 3 月 26 日
Great game!I can build anything and play anything what i want"
Garry's Mod,2,0,96,1,"1,710.4",2017/12/12,"張貼於：2017 年 12 月 12 日
good"
Garry's Mod,2,0,16,1,4.9,2017/11/23,"張貼於：2017 年 11 月 23 日
Emmmmmmmmmmmmmmmmmmmmm，This is good"
Garry's Mod,2,0,80,1,924.9,2017/11/23,"張貼於：2017 年 11 月 23 日
good game play it epic"
Garry's Mod,2,3,53,1,584.5,2017/11/1,"張貼於：2017 年 11 月 1 日
ЭТА ЁБ ТВАЮ МАТ ШАДЕВАР1! 1!!1!1!1"
Garry's Mod,2,0,62,1,672.7,2017/10/14,"張貼於：2017 年 10 月 14 日
這遊戲自由度非常高！這遊戲可以在社群工作坊訂閱一些元件在遊戲運作，garry's mod的社群工作坊元件非常豐富。角色、車、物品、武器應有盡有。我認為大家都需要擁有這款遊戲。"
Garry's Mod,2,0,52,1,213.4,2017/7/30,"張貼於：2017 年 7 月 30 日
樂趣無窮(有好友的話),插件多元化,自由度極高,是一款值得推薦的好遊戲"
Garry's Mod,3,1,1,1,15.1,2017/4/2,"張貼於：2017 年 4 月 2 日
這款遊戲雖然bug很多 但是可以多人玩還不錯"
Garry's Mod,3,2,9,1,109.3,2017/3/12,"張貼於：2017 年 3 月 12 日
好玩 讚!"
Garry's Mod,2,0,103,1,626.5,2016/11/28,"張貼於：2016 年 11 月 28 日
呵勝!!很智障很好玩"
Garry's Mod,2,0,42,1,120.6,2016/11/28,"張貼於：2016 年 11 月 28 日
一款趣味性十足的遊戲，要恐怖，要可愛，要瘋狂，要專業的事情，都可以在這裡實現 推"
Garry's Mod,2,2,56,1,210.9,2016/8/23,"張貼於：2016 年 8 月 23 日
这游戏非常好玩，非常高的可玩性可以和基友一起联机♂，模组也非常多，但是下载模组的速度太慢，模组下多了也非常卡，希望官方能多做写努力多修复一下，恩，就这样了"
Garry's Mod,3,0,127,1,73.6,2016/1/25,"張貼於：2016 年 1 月 25 日
自由度高的好玩遊戲OuO"
Garry's Mod,3,0,16,1,"1,262.4",2015/12/5,"張貼於：2015 年 12 月 5 日
good 好玩 有許多模式和模組"
Garry's Mod,2,0,267,1,"1,522.6",2015/7/16,"張貼於：2015 年 7 月 16 日
我認為是STEAM中一定要擁有的一款遊戲~
我玩gmod這麼久，台灣的伺服器雖然不多
但是還是有人願意開(我的友人也有架服)
我覺得這是自由度很高的一款遊戲，創作方面來講
遊戲模式很多，像是熱門的 : 誰是兇手.家具獵人.TTT以及我還滿喜歡的其他幾個模式 rp.dp.電影院.恐怖故事...等等的
模組上面有工作坊海量的模組免費讓玩家們使用
人物也能叫出一些動漫角色
說真的030 真的要推薦人買麥塊或是gmod我一定推後者... gmod也有創世神模式 重點是人物可以弄得很可愛
可以說是高畫質版的也不為過
但是麥塊粉一定會有議論 那些都不重要
遊戲本體我大推 也拉了不少人一起買這款遊戲~

畫面10/10
音樂....好像都是工作坊的ww
耐玩度10/10

20/20"
